,M box
12669,23.023181042068206
12670,14.769761390410967
12671,5.594159609484764
12672,34.48623627560442
12673,12.798424928369462
12674,28.196119791985
12675,43.61652631727269
12676,33.724598361005256
12677,16.115720324813633
12678,23.656148691885647
12679,24.162388327032655
12680,23.33938408867244
12681,5.907837881327033
12682,8.730575298610894
12683,23.120895825372138
12684,24.42881126872676
12685,36.57457084524261
12686,38.169939085270364
12687,4.282830665745981
12688,12.321488961991715
12689,34.41416615635937
12690,32.45904731592739
12691,30.61880236871809
12692,45.826617234092126
12693,29.27659644766403
12694,12.606388913947656
12695,10.806783642396818
12696,21.8390513399005
12697,4.353904617367455
12698,19.43657342203686
12699,42.42748912496626
12700,4.4193609332015065
12701,16.54119169815708
12702,11.553433605637615
12703,49.500217784969806
12704,11.068939032357015
12705,15.525122970316204
12706,41.956181322122376
12707,15.086049767189374
12708,46.604399736478946
12709,12.153361770485603
12710,32.47496202829234
12711,5.188770337145032
12712,18.264613664445196
12713,33.83782924712501
12714,44.619541994629714
12715,12.655565235495859
12716,26.797993786951057
12717,28.827158816369902
12718,15.692444858809157
12719,27.389421692240788
12720,30.549036984121237
12721,36.184370080307545
12722,12.261096679258364
12723,38.94127068775967
12724,32.24687104050636
12725,9.20000012654951
12726,48.54812859164899
12727,29.45266691438641
12728,22.40706742949544
12729,34.23634769297719
12730,5.758451588216665
12731,24.001015586842104
12732,28.230135131850794
12733,8.143869792817794
12734,15.575367963102108
12735,25.68404067352343
12736,35.89676664746042
12737,36.852935757442104
12738,28.816550515127492
12739,23.606746809570716
12740,13.618883557277124
12741,1.3878182039144877
12742,1.5441645919383433
12743,49.65741894057351
12744,19.52589585850551
12745,0.44137662692345137
12746,42.78173639493505
12747,0.5041255556760047
12748,17.906368794347795
12749,16.37379295535109
12750,42.8129916036372
12751,30.232972220595858
12752,2.451872651528534
12753,4.618721764034982
12754,44.24693605107133
12755,6.748821191511668
12756,46.863789977291226
12757,19.753474229873937
12758,9.949684735526693
12759,28.362763904987954
12760,46.66712181636559
12761,25.256286613277094
12762,14.710818864428953
12763,20.969689903050096
12764,11.124744155997572
12765,49.50659580469463
12766,19.593372476903042
12767,5.810170046852546
12768,44.684105664402644
12769,22.84957107090242
12770,27.50590140736342
12771,45.48166023670316
12772,7.6025961604760335
12773,0.2343668886301245
12774,39.933713432772784
12775,28.484033802320475
12776,40.80208759082696
12777,21.519689838575278
12778,48.64714769500394
12779,2.528206697575849
12780,46.57061064718305
12781,12.699662777260484
12782,40.987656402219905
12783,30.206843920994938
12784,3.890150034716745
12785,28.343972187954787
12786,26.39904361588958
12787,7.255178197160093
12788,30.74818366601205
12789,45.50695799185834
12790,25.409393013503557
12791,9.993775645692844
12792,27.151239723443172
12793,9.23913174884917
12794,35.36345882654834
12795,49.29070388334126
12796,17.528424795184602
12797,1.9091750336815863
12798,39.13795960660144
12799,16.828699369625987
12800,34.80597190712134
12801,22.672348897932007
12802,3.177258850602912
12803,16.681515228813723
12804,0.40123968523693043
12805,47.063190886421175
12806,31.557408167857652
12807,49.73139385013073
12808,32.28360042408035
12809,31.947152251849538
12810,20.22955993801153
12811,10.12701114560253
12812,33.1597213165718
12813,41.029910646745435
12814,45.82362404346683
12815,15.547822365143796
12816,27.733881745379126
12817,25.912416447326837
12818,31.488021813975834
12819,19.84807703249992
12820,6.351102368211732
12821,21.324453164008695
12822,4.5261840859754345
12823,43.303015588134706
12824,0.8096156232156062
12825,36.488067900982486
12826,14.370358201793017
12827,18.00709606135485
12828,33.57232689327954
12829,20.38314443788913
12830,14.451061842989557
12831,14.125060730208727
12832,6.796462640898418
12833,9.60944562750629
12834,37.25691066862405
12835,41.347094216157316
12836,38.926546033271485
12837,42.90000481004718
12838,21.764382024045535
12839,12.834559188631351
12840,38.271697162377876
12841,6.059211375852096
12842,39.21560336403107
12843,8.977228839998254
12844,3.754777707519424
12845,23.446266344253825
12846,14.726975057035085
12847,21.81130234068704
12848,39.85626393143167
12849,3.6520886056411492
12850,47.83449430348044
12851,28.84306899874852
12852,31.04408146322674
12853,35.43050978434794
12854,23.187947732733434
12855,44.00574717384624
12856,13.826949144530776
12857,15.061581698509572
12858,18.951271600361213
12859,8.459971559322053
12860,5.828949327260759
12861,6.077569985463047
12862,38.65878514010383
12863,0.22126072142888387
12864,48.95285593248803
12865,46.70260540898743
12866,36.279501113245665
12867,9.263696267157068
12868,32.65440537027723
12869,0.21118489201605428
12870,35.75283663665878
12871,32.444383242664145
12872,16.189338356784727
12873,10.687145608034815
12874,47.232814934624585
12875,4.190705780210773
12876,12.122980888275007
12877,31.88047227654634
12878,32.07909572585593
12879,30.21574763640474
12880,40.3880460221884
12881,11.61559021197656
12882,21.917060825770413
12883,24.190213750996264
12884,13.876972663623949
12885,47.94798746865133
12886,0.3285779185524988
12887,23.672294131525025
12888,32.922218706943504
12889,0.5670135604980882
12890,18.11139262407385
12891,39.90947657423561
12892,23.35954979057382
12893,39.85238298625662
12894,33.024400049684914
12895,35.486082731691724
12896,18.92447809662463
12897,33.44499317456272
12898,31.402373793997008
12899,26.83954335639112
12900,19.647862655995137
12901,28.27922959362936
12902,19.60763086481797
12903,47.87244185994847
12904,18.505496343296414
12905,10.494370631494936
12906,40.30775486921449
12907,45.540749575906446
12908,30.75941392997791
12909,43.907454510353254
12910,18.636415254065714
12911,24.954976207981797
12912,47.02787896779438
12913,6.785315162601978
12914,39.941856106138964
12915,28.642335534229094
12916,11.7673558251257
12917,24.635835453879164
12918,28.476910508450164
12919,28.129916078056343
12920,35.22773671517549
12921,11.587803179630844
12922,6.974617855601034
12923,39.77903319872342
12924,33.00227341902246
12925,8.066784495633527
12926,27.741884594165885
12927,42.072732584783346
12928,4.394476156358356
12929,42.326203137135536
12930,41.588159565382654
12931,37.40411439172916
12932,46.22854752443556
12933,19.070024058192445
12934,28.067507441682984
12935,15.12447570406973
12936,15.901975231720169
12937,9.669526455595074
12938,33.5890717512755
12939,49.58287764041691
12940,9.162595381155683
12941,27.39090694994933
12942,34.678578226358965
12943,9.755894664188036
12944,30.812378738531276
12945,21.255778983650288
12946,34.09066037132817
12947,32.304362971351836
12948,23.74501992434317
12949,11.04907138489551
12950,7.923455209072845
12951,13.431587850141751
12952,41.948780103399784
12953,35.35633391063713
12954,33.24544941239295
12955,40.91533455542617
12956,42.50560820625115
12957,12.50813372241696
12958,39.708870326071704
12959,8.187509895296737
12960,17.476792447898333
12961,13.113031906182915
12962,26.575995362848584
12963,2.98702762277106
12964,20.650362295281088
12965,4.666948964135994
12966,39.84840226043543
12967,19.448289400611685
12968,31.550073853997098
12969,0.1420087694465224
12970,45.16034560987657
12971,26.256549935574746
12972,48.20504735073769
12973,21.67544420363351
12974,5.041169529587227
12975,34.69974831744823
12976,29.35035522585796
12977,43.16415746623029
12978,49.21843140159332
12979,30.493945180833048
12980,7.888110377052661
12981,34.678817577576496
12982,19.49346948623533
12983,44.763232039707354
12984,2.48842320255956
12985,12.993632060091176
12986,24.075262512139183
12987,26.809973882523863
12988,18.43799353775871
12989,5.780764350560414
12990,16.496805215890085
12991,37.43295959240429
12992,15.130496843478872
12993,25.16268130868562
12994,45.66720314277839
12995,37.654271322336726
12996,31.92806279465177
12997,33.81835320424935
12998,34.6297468564501
12999,45.71684527601315
13000,23.061941088831077
13001,8.944034604775336
13002,24.069804570319302
13003,17.204571452634088
13004,37.420096242057774
13005,20.080243448874064
13006,22.70833621866692
13007,19.5811047228088
13008,31.53219381984413
13009,7.401230001565822
13010,2.484004565168437
13011,18.606741425654977
13012,46.736604150511475
13013,49.6466465410784
13014,20.043964975977094
13015,39.27122050283385
13016,42.85262883500909
13017,22.90042448686674
13018,3.8639111632220753
13019,27.30591207333233
13020,29.157813300623264
13021,19.79088884031978
13022,17.94553542704371
13023,31.47535628277043
13024,13.063339268975044
13025,5.022622172487
13026,10.859863001336667
13027,39.453060211441496
13028,28.050015751653422
13029,3.5869877235045906
13030,5.075518443915153
13031,40.059283535182836
13032,37.55944168775153
13033,4.973306612248717
13034,10.344597628252556
13035,35.60306179062355
13036,18.626389412879774
13037,34.051607439601035
13038,40.07620401386601
13039,47.50524692222755
13040,5.24794155744191
13041,25.610025372352137
13042,22.539950165250765
13043,5.166841248799973
13044,12.80974003940756
13045,32.890870900649
13046,36.69202312767774
13047,30.189563315021196
13048,39.497896827789255
13049,44.888072524241316
13050,15.849164577627606
13051,9.618052279047399
13052,41.88997914991296
13053,37.39973476595877
13054,17.314232929797303
13055,7.075285346444987
13056,29.901806199361463
13057,12.846931079035311
13058,11.34843209504215
13059,23.235863283677453
13060,36.24579727382684
13061,43.50845693830236
13062,48.80097868946332
13063,12.546015310353452
13064,8.158661950056388
13065,48.11287479208672
13066,2.4447356916917693
13067,4.283395511007803
13068,11.518409903195844
13069,35.91453680990613
13070,37.72860700851893
13071,23.735359590117877
13072,7.462496837737131
13073,33.18897352104499
13074,4.505737589009606
13075,37.9089633245184
13076,33.43296735014981
13077,35.44264740507648
13078,40.78659002238672
13079,14.40168747517368
13080,23.47782226662845
13081,47.62538271259569
13082,18.192481135160108
13083,42.8546405935153
13084,43.2637141046639
13085,10.021014573207376
13086,39.6537092885045
13087,9.339068050839979
13088,36.134686953756045
13089,19.094183776080595
13090,42.25739952765731
13091,10.826721256118716
13092,15.838067817923926
13093,42.194652975936016
13094,14.674255321480448
13095,34.88204774424331
13096,36.444145407093295
13097,40.81028682033638
13098,3.4463637749898233
13099,11.424588767893383
13100,4.543650048087046
13101,27.752515775070417
13102,38.55198490009721
13103,24.40527477931511
13104,14.422099779653639
13105,35.51112568643416
13106,12.226150669345147
13107,22.783943372999673
13108,27.001960605105417
13109,19.88097019335429
13110,11.102871462844005
13111,30.825798368455
13112,25.113287586990953
13113,17.494406146701788
13114,16.503501791184917
13115,48.58530995120652
13116,46.31761988483964
13117,11.372668593377773
13118,38.918596144208685
13119,49.22311851724224
13120,18.40198455962865
13121,13.347037888737447
13122,7.921430334721385
13123,25.48612069701617
13124,37.28596238823054
13125,36.75879834462343
13126,47.461298926648304
13127,47.33685911504015
13128,44.49399776509818
13129,11.373724030339172
13130,16.466454237152043
13131,19.618562171364843
13132,26.20563982760629
13133,0.1683010582734406
13134,14.337648004589074
13135,17.678339946578067
13136,23.787051114342496
13137,19.50018915083567
13138,27.002940152641898
13139,5.148621747204749
13140,0.9883451280230151
13141,10.992248223749485
13142,46.908512320271264
13143,4.1316020466562815
13144,48.7673003636378
13145,29.79370284291184
13146,10.916488453162355
13147,6.479771605057263
13148,38.10398966678725
13149,1.7635678510490065
13150,41.392778288781486
13151,13.06542503615404
13152,45.613006295069084
13153,47.939078696961374
13154,49.06206965755031
13155,2.156674415369894
13156,43.704650476499445
13157,8.438714136672894
13158,8.966690217593804
13159,26.168713934868766
13160,24.62875961100156
13161,27.596121654244698
13162,15.761030073787591
13163,16.21850530429811
13164,5.791395353279333
13165,40.730596359262606
13166,13.319542099666098
13167,46.4715518130964
13168,34.015003766577266
13169,28.26568368985817
13170,34.36880995067609
13171,45.262811439798035
13172,17.215426226880965
13173,20.124894545447788
13174,27.01586143440231
13175,35.74382922712103
13176,49.6531885740429
13177,44.5633529376892
13178,20.735826529459477
13179,32.59804910220988
13180,12.915214918849221
13181,42.55664965965011
13182,28.142179632632843
13183,48.5731432843483
13184,32.43276232908695
13185,29.07194619975486
13186,27.62275430851893
13187,25.2124803176946
13188,23.252677059155417
13189,29.615475079240834
13190,19.332664875633764
13191,14.199890486309831
13192,28.42179204579054
13193,48.059973674664725
13194,26.733268096153235
13195,45.42305469282775
13196,4.912218227001803
13197,30.27135554742256
13198,35.35559893142343
13199,22.595441781908743
13200,8.597542625889291
13201,23.547342284375
13202,40.63520803421701
13203,10.68962206053829
13204,39.69613886836794
13205,5.2818092653700575
13206,28.942331680604674
13207,0.5744492812226256
13208,44.88671895206575
13209,40.492969663352106
13210,18.26500439860371
13211,30.82451483136737
13212,30.63862374189837
13213,26.971167759685258
13214,11.844821578232478
13215,0.8044109120907277
13216,37.38265252856763
13217,21.09668066988777
13218,38.41453683504396
13219,22.156911218068416
13220,31.608419661781852
13221,22.301281848215282
13222,40.60715831686942
13223,6.264463786162911
13224,15.531791909720585
13225,5.420217666178765
13226,31.78848019900611
13227,44.807764996626794
13228,24.340142196745465
13229,0.2627550367498887
13230,6.628273994621257
13231,49.78283616740091
13232,4.936915432420069
13233,23.455489883484983
13234,18.40978701482384
13235,36.50959325785616
13236,46.79106484757725
13237,20.03279170522188
13238,46.92238864531655
13239,17.994012710878184
13240,35.8657224721442
13241,13.322004202815851
13242,29.542060587352353
13243,2.706486555702961
13244,36.707326576689816
13245,48.67143150285616
13246,41.305306171590125
13247,39.38424395092238
13248,42.35312439747156
13249,15.613097872237079
13250,35.68820491927706
13251,22.22927469823156
13252,27.294326502823882
13253,43.43485506266137
13254,17.31494784954803
13255,30.853073649249673
13256,17.831692360181954
13257,20.973102254898205
13258,18.815596374325803
13259,28.272086997990634
13260,30.482556256119377
13261,48.624490200995886
13262,27.251020475477606
13263,29.12317318990039
13264,18.229802217820694
13265,32.88561213034275
13266,36.68512678714693
13267,31.390216611422872
13268,11.004004046600935
13269,7.1761990245076435
13270,41.006540859939996
13271,15.819737322642785
13272,45.41587513416492
13273,15.610228474945025
13274,40.540133101441526
13275,37.24654108913022
13276,39.60085980726225
13277,26.656304761221215
13278,46.215351009160976
13279,21.524775366185676
13280,44.2092822833644
13281,36.69458671065876
13282,29.33963743808307
13283,46.6341249918843
13284,44.33162058476089
13285,47.1520821074333
13286,18.051821303433343
13287,32.485773079642364
13288,10.187373509048793
13289,15.540415063382799
13290,6.7267996644037655
13291,22.790303077907634
13292,16.338160193091117
13293,41.38483217457081
13294,24.526965074602067
13295,39.375222801576975
13296,23.775787917870744
13297,12.131871801470941
13298,3.631901797143089
13299,25.563078157957886
13300,28.369041536462227
13301,8.980578491107158
13302,3.0885239073410786
13303,3.320103966987063
13304,44.12892316425186
13305,7.782238093999431
13306,41.86889335283946
13307,37.52938811744389
13308,49.98775902890633
13309,1.8923326118782806
13310,24.802350628505017
13311,2.3199484598302886
13312,33.66631500520894
13313,16.858122153500673
13314,37.292527101623676
13315,8.780018758046783
13316,20.718786872696892
13317,0.47502698262835064
13318,47.822175815739655
13319,3.6816639738372063
13320,13.19975808160656
13321,6.08071862314481
13322,27.36564544685522
13323,12.765692088427205
13324,34.47099709867771
13325,6.572254671991321
13326,3.2159882567380182
13327,12.425603134681282
13328,33.410747615248155
13329,27.648867504152562
13330,43.28416494141264
13331,24.921759313537713
13332,18.945800855809875
13333,34.174618778117676
13334,21.051179161298883
13335,2.8281929411863165
13336,38.30065910502988
13337,47.39588197742298
13338,31.60755907246347
13339,8.050057518901973
13340,35.59141803431723
13341,39.53114671024951
13342,41.331869846113825
13343,25.745073484325466
13344,43.53399973125964
13345,15.382077778034386
13346,36.100323700683944
13347,33.7129848010306
13348,38.82342770366509
13349,29.114287334969973
13350,25.458982846904007
13351,32.86506850456274
13352,41.91913638896159
13353,11.288460910978001
13354,9.611118474213468
13355,7.417298874959366
13356,35.57446503990664
13357,48.348709555907774
13358,6.200479980839119
13359,13.445136269095807
13360,3.965448274727662
13361,25.133934266319358
13362,8.67862612301279
13363,44.50244404182566
13364,23.06828424256917
13365,49.12722175788956
13366,44.868300860615534
13367,6.429652827091826
13368,6.340722859817076
13369,47.224452812154105
13370,13.578322632704108
13371,7.942469705695035
13372,20.68984504729714
13373,36.368155690097765
13374,32.73502961742686
13375,36.15177723042051
13376,3.5852964213237883
13377,48.374753651708026
13378,45.50354782983109
13379,31.197843261707916
13380,6.151674729275703
13381,14.994670059702827
13382,48.531084693716146
13383,46.31750946768601
13384,44.570567527599984
13385,44.72307908186712
13386,26.868656318764298
13387,26.100468724386165
13388,4.620907937658034
13389,21.285017645698304
13390,41.250735182681915
13391,21.284168849244093
13392,34.40848753202024
13393,13.409293391841546
13394,43.09457101634499
13395,8.688084571270934
13396,7.623434650080872
13397,14.816296068389057
13398,40.143226534702976
13399,9.606085319081942
13400,1.367814431014719
13401,30.175168679386932
13402,37.11997172420929
13403,40.66389454018897
13404,1.18011025628105
13405,26.998957461112877
13406,17.916335836268598
13407,47.80871370366158
13408,37.855492466924204
13409,21.95238517420548
13410,29.751114993147986
13411,26.794371338740394
13412,37.70931395311061
13413,18.861094134349663
13414,30.00765324354605
13415,33.456365904653026
13416,2.2033042571762547
13417,28.69958224733255
13418,12.394983968715655
13419,10.567484252406224
13420,38.31275251142199
13421,25.668891814273845
13422,34.70635228422736
13423,28.35210702145249
13424,47.160725082611705
13425,1.5249960656628359
13426,25.102783940843924
13427,21.45891338272458
13428,38.97500460703679
13429,23.265618934683317
13430,19.827593746043334
13431,19.316402520443795
13432,22.62253557202112
13433,16.566773842408516
13434,8.233914103330548
13435,45.56363772452425
13436,6.4476712565304215
13437,49.51522031081998
13438,4.646868965782833
13439,30.12701215978316
13440,14.551029168048029
13441,5.674301866720846
13442,24.719718423342254
13443,6.948087010529322
13444,17.666774109934465
13445,44.37827408346965
13446,36.503860493504284
13447,45.10927999866732
13448,15.854050704249186
13449,8.995235221842224
13450,5.731233986200467
13451,41.103190565554755
13452,37.454338788815036
13453,33.12371606367566
13454,10.877257046594332
13455,19.238743508674787
13456,20.47411857819527
13457,15.153065754168042
13458,42.12982144283512
13459,30.47672164824978
13460,32.06455069120874
13461,41.09794101732429
13462,6.759226237494699
13463,11.426901296954894
13464,46.90497225091927
13465,17.480242238283083
13466,26.950761491548292
13467,16.874074825299214
13468,38.62686954977698
13469,16.585214595304063
13470,19.79098323114413
13471,37.12082244771525
13472,30.91636276153245
13473,43.97015988087143
13474,25.31296807426196
13475,6.5302648194302035
13476,5.942584180825122
13477,21.63651724779362
13478,43.17065578765829
13479,48.454723961720504
13480,8.533287089949967
13481,30.524467012820853
13482,27.19347251224612
13483,28.651394211478255
13484,13.788814822385397
13485,18.91543301868787
13486,46.511161937081575
13487,10.088097102070495
13488,33.17194051594541
13489,7.64659305040018
13490,36.02057810755402
13491,4.870352614006213
13492,18.65357406179468
13493,23.643584417015735
13494,9.532336746795634
13495,28.16018259871519
13496,2.2278740366272767
13497,39.408680690502315
13498,44.62244418424662
13499,8.641487091180283
13500,27.676135496994114
13501,14.64951632299007
13502,30.012369744703538
13503,42.13081086656445
13504,26.12586226545108
13505,25.108147383090962
13506,45.9499244912113
13507,14.208307672242109
13508,21.695257004925676
13509,1.2924081067101632
13510,21.574045463251068
13511,14.693286065523184
13512,18.087217802615488
13513,38.08779069330503
13514,29.849128915535424
13515,27.984350487359876
13516,38.275151557684275
13517,18.92842913414238
13518,4.9323668568125045
13519,24.241738530483598
13520,12.440457910469771
13521,6.541698109926765
13522,23.813532238241848
13523,0.4791735246869545
13524,49.53642238995609
13525,9.080735222063039
13526,37.599504694959464
13527,10.626169550437542
13528,44.868236812160845
13529,47.007317105824875
13530,22.628168556691328
13531,38.882370022606295
13532,20.515070225201114
13533,20.603491062494328
13534,18.533788761978297
13535,30.033459773189556
13536,4.894343678634331
13537,37.64694100920219
13538,1.6275582495267686
13539,20.276723250901416
13540,45.679926438935226
13541,33.64281543008705
13542,1.5046952354265832
13543,47.98242158342555
13544,49.509131818360935
13545,32.1259298305489
13546,11.043240315678991
13547,43.99222873898373
13548,49.08813037490588
13549,18.77233150536542
13550,15.125277952439673
13551,44.594116670408766
13552,25.027589068061523
13553,4.863433228818657
13554,6.418356925136054
13555,17.551802714609934
13556,39.56416039076323
13557,23.458488771870194
13558,48.173782651705906
13559,47.57772708878373
13560,14.495346210522861
13561,12.399393452728793
13562,17.421912809057797
13563,26.897833082513625
13564,41.85672499579587
13565,33.75000197019698
13566,20.129937326302468
13567,7.742289171526152
13568,45.49529237641102
13569,43.87599963587477
13570,32.019067303457355
13571,23.342762227860685
13572,13.116043900895583
13573,5.411282990132234
13574,40.049075777236574
13575,39.47404902126762
13576,44.18231610367996
13577,40.296315118945536
13578,38.91559184939501
13579,3.248322073565497
13580,31.191453095889905
13581,22.889904101904683
13582,44.132984188940675
13583,28.399626537805215
13584,14.016643644408765
13585,45.46898317763068
13586,24.83900579027429
13587,8.596574301803972
13588,29.60666416236063
13589,1.316720695900549
13590,30.33011435267166
13591,22.93367181755955
13592,5.693333271697387
13593,8.713022455390504
13594,11.161580962113975
13595,30.547341209255993
13596,15.47024872596542
13597,45.270501067235614
13598,14.705737249659695
13599,42.83132179144487
13600,18.947682340224087
13601,30.637434561387014
13602,38.95766899647445
13603,29.44342096395714
13604,39.6551709763314
13605,31.96308423779632
13606,20.310373942307645
13607,13.991865930432011
13608,47.539568858743955
13609,13.143376736481036
13610,39.507133016590274
13611,47.5264747880301
13612,35.51085550043896
13613,45.48265896176005
13614,20.88935626896585
13615,39.77448575860563
13616,30.243717542475814
13617,41.63739589396452
13618,40.32046641492292
13619,34.909958506222914
13620,27.212835008669533
13621,44.2574977622295
13622,45.70366462079981
13623,43.503228302518416
13624,26.71164732751306
13625,22.66876370560597
13626,31.80356248697023
13627,27.58371755719847
13628,29.16186561469236
13629,26.6584979506882
13630,25.77431148060489
13631,30.871236789880985
13632,16.44223672520351
13633,14.042941334594978
13634,39.672459003082395
13635,6.216650768948637
13636,18.301064983662478
13637,27.905337372244578
13638,19.108552119515302
13639,23.964287677514314
13640,2.8504563742327473
13641,41.97243539089535
13642,7.696445879158786
13643,42.29042744493545
13644,28.54145200563155
13645,23.17585068772876
13646,28.298373862577613
13647,25.55494514303264
13648,15.773635931348029
13649,13.30211667958447
13650,41.834183099288836
13651,38.164236682419464
13652,9.001079234368449
13653,28.618672394708597
13654,43.13477609136746
13655,26.411410030313444
13656,33.6331725701297
13657,48.1430395534464
13658,29.972257358197393
13659,48.845205260332044
13660,39.12300797589883
13661,1.2375272925605951
13662,7.52695571164222
13663,5.06369163384823
13664,16.84071664664578
13665,14.65388564395487
13666,10.670980569962516
13667,46.717357650789715
13668,40.8779016451797
13669,39.05978285769819
13670,45.944941773663345
13671,6.5010666192411595
13672,1.3320628275429343
13673,14.376533140379765
13674,33.31905379448555
13675,45.28395044894386
13676,4.628649546853603
13677,38.80308218925737
13678,12.382094729003548
13679,22.324534682537845
13680,26.74307652543608
13681,35.02291727954109
13682,19.70396950060878
13683,29.96773276369157
13684,40.16406631403813
13685,10.39977057164986
13686,41.67945233079147
13687,11.990079757460208
13688,46.40320362124144
13689,17.987909684932585
13690,30.66556482205882
13691,13.241572101711336
13692,47.51538486211204
13693,43.87050890251957
13694,26.039781299300376
13695,44.38550931687077
13696,13.663304620888303
13697,25.493222336652174
13698,1.4907174629122046
13699,10.861946741380176
13700,16.940065995760484
13701,18.23291813391891
13702,20.645204849236343
13703,44.52629902715446
13704,42.38474171769657
13705,9.825404339363033
13706,16.763727650119872
13707,47.44274130975294
13708,3.1349759411190696
13709,49.92206890870176
13710,21.00746664607116
13711,48.58788064834101
13712,28.07800706669799
13713,8.765601440633407
13714,23.570409903702362
13715,0.10080160409628483
13716,44.20271772207655
13717,46.93623138026012
13718,2.297379157181396
13719,8.156480132813833
13720,2.841185347004232
13721,23.580429501241447
13722,47.12757138596936
13723,22.152409243214123
13724,3.353591868547886
13725,39.019769267742106
13726,2.844740488928797
13727,22.127487724008517
13728,5.143979637764788
13729,46.88147741186006
13730,30.166553105809257
13731,12.59763387073493
13732,26.4900408008429
13733,4.568756314356232
13734,21.909952621226882
13735,43.93427105418349
13736,9.386679233360333
13737,11.745081976133017
13738,4.023613059928495
13739,47.45477546430565
13740,14.218329687595485
13741,14.332610319706792
13742,34.211793828071166
13743,10.347960053299964
13744,41.46212067887212
13745,25.766349903067095
13746,45.13485935254034
13747,23.50989186094911
13748,42.894608890160434
13749,32.23239262811488
13750,32.91111826593488
13751,2.5380968951995073
13752,1.8746424616105468
13753,47.438875369302544
13754,23.365108035077323
13755,19.12630326948446
13756,33.980269422827305
13757,34.28782318171145
13758,34.24834200037963
13759,47.21754017657002
13760,12.18900104473537
13761,13.58695681090433
13762,27.271399355712116
13763,19.8309659138159
13764,15.811120923191408
13765,2.0242196586282497
13766,38.89670434209165
13767,36.36287688988758
13768,4.059435465490831
13769,37.04939795290365
13770,23.357852157019735
13771,8.793530110788959
13772,40.5296145639619
13773,29.97454406908242
13774,13.398367626744513
13775,21.50157062745105
13776,34.971203203324194
13777,16.506166902974176
13778,28.020601888981805
13779,20.001948170129005
13780,41.04241953022581
13781,5.842998260544
13782,47.9373849206811
13783,33.59638229314482
13784,27.650372872778345
13785,39.2422640807001
13786,33.218667702335004
13787,25.73415675495673
13788,20.30763868131149
13789,17.929511225743866
13790,6.173739253828465
13791,27.9367939024596
13792,32.782580522076586
13793,49.14715335965741
13794,48.64337529730381
13795,40.78441366968371
13796,5.164241599867421
13797,22.445726913377456
13798,1.826030718819116
13799,3.6394971691611846
13800,36.88339646777573
13801,46.13112293015458
13802,17.402754502825367
13803,1.4227560932264407
13804,18.541659395180652
13805,19.892501457146363
13806,5.390237900883361
13807,44.626739972209315
13808,18.95396722472988
13809,44.19796311544641
13810,10.641419229102262
13811,44.280181726659436
13812,46.082002581888965
13813,34.73957450864753
13814,16.0502617612911
13815,36.45008489521206
13816,20.013969861836546
13817,22.437955030543637
13818,37.71895207968377
13819,15.829219458668273
13820,4.712631899909546
13821,16.792821453977922
13822,8.891076878175426
13823,35.933775113572686
13824,19.219635329635913
13825,6.901873170896096
13826,21.0706696156508
13827,23.716977164283275
13828,4.9771315626128985
13829,39.13871077289504
13830,9.276910229355027
13831,26.29374050647784
13832,19.00772217592194
13833,30.544803325690882
13834,19.668070131454222
13835,17.85903232883847
13836,22.773630229448518
13837,41.378662872574814
13838,9.075187669062778
13839,32.33872114542899
13840,19.644487016376498
13841,40.97627443426484
13842,46.560962095688225
13843,49.54949077760048
13844,42.935388187534514
13845,2.5846594540652474
13846,44.41490057613747
13847,16.151910290053365
13848,37.90529747230792
13849,4.558190186164484
13850,18.977368063093195
13851,19.262234921475187
13852,3.2489598155740094
13853,21.47653570472516
13854,21.739861920952233
13855,16.756514361422454
13856,15.210887814998673
13857,42.80838459428899
13858,11.477175577806136
13859,13.930548255116076
13860,25.268991951614076
13861,26.734224154232354
13862,36.25440517922719
13863,9.38091977721548
13864,8.741233798880879
13865,6.306688799363023
13866,29.26774359103606
13867,29.718382388987884
13868,40.67324843997669
13869,24.102336391524933
13870,32.31587315066357
13871,40.61539250068802
13872,40.905474517538494
13873,10.763229125955684
13874,32.94414413323143
13875,19.03920423768975
13876,19.152559429379277
13877,10.451646077225792
13878,46.8991041882419
13879,39.70938919975562
13880,18.977269045182332
13881,43.73600279401648
13882,24.459945490391693
13883,29.318874017873252
13884,34.31683461503869
13885,37.435272970246295
13886,27.337415709512566
13887,33.896139965227704
13888,45.09438197406171
13889,15.437658123297474
13890,7.840771186415363
13891,8.196529017401598
13892,5.157063660452349
13893,24.712796550481663
13894,3.649576384961187
13895,32.626172291161225
13896,47.15532459960791
13897,42.917989527975585
13898,44.437837961316525
13899,1.4021855412064275
13900,14.309830669231784
13901,39.507128513704224
13902,30.206852790282674
13903,34.45734958361222
13904,16.377566582350433
13905,8.208002871282
13906,33.6247602078986
13907,40.305130378964286
13908,11.770396366936046
13909,42.42918069646524
13910,33.94862249797282
13911,3.0376040540290674
13912,40.03110606429376
13913,13.030833790002879
13914,3.218142645832824
13915,28.665378038695284
13916,26.028323908943868
13917,30.98551529770981
13918,27.5101356813393
13919,3.867856178018728
13920,41.98013973432292
13921,33.93399132118568
13922,31.760705079084318
13923,11.34168138080861
13924,19.631641774037934
13925,5.282514521807199
13926,18.50415706198017
13927,41.59063999078886
13928,46.78134285794906
13929,24.779151993526686
13930,0.12729209870035701
13931,39.91769731821714
13932,30.79540248931918
13933,32.80923488381127
13934,30.14202960921656
